checkin_type,off,mwait,mresponse,mservice,withdrawal,test_type,test_off,test_mwait,test_mresponse,test_mservice,test_withdrawal,off_small,small_mwait,small_mresponse,small_mservice,small_withdrawal,off_med,med_mwait,med_mresponse,med_mservice,med_withdrawal,off_big,big_mwait,big_mresponse,big_service,big_withdrawal
single-queue,20,0.000000,12.645146,12.645146,0.000000,(null),0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
multi-queue,20,4.722619,17.367766,12.645146,0.000000,(null),0,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
sita-queue,20,0.002306,12.647452,12.645146,0.000000,(null),0,0.000000,0.000000,0.000000,3,0.007794,19.649260,19.641465,0.000000,8,0.000000,11.163174,11.163174,0.000000,9,0.000000,5.675709,5.675709,0.000000
single-queue,20,0.000000,12.645146,12.645146,0.000000,single-queue,5,0.013274,11.610619,11.597345,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
multi-queue,20,4.729998,17.375144,12.645146,0.000000,single-queue,5,1.137168,12.734513,11.597345,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
sita-queue,20,0.000922,12.646069,12.645146,0.000000,single-queue,5,0.023230,11.620575,11.597345,3,0.003118,19.644583,19.641465,0.000000,8,0.000000,11.163174,11.163174,0.000000,9,0.000000,5.675709,5.675709,0.000000
single-queue,20,0.000000,12.645146,12.645146,0.000000,multi-queue,5,0.482301,12.079646,11.597345,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
multi-queue,20,4.712243,17.357390,12.645146,0.000000,multi-queue,5,0.435841,12.033186,11.597345,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000
sita-queue,20,0.000922,12.646069,12.645146,0.000000,multi-queue,5,0.482301,12.079646,11.597345,3,0.003118,19.644583,19.641465,0.000000,8,0.000000,11.163174,11.163174,0.000000,9,0.000000,5.675709,5.675709,0.000000
